,Eye Detection,Time
401,CENTER,2025-02-18 11:07:28.091977
402,CENTER,2025-02-18 11:07:28.091977
403,CENTER,2025-02-18 11:07:28.091977
404,CENTER,2025-02-18 11:07:28.091977
405,CENTER,2025-02-18 11:07:28.091977
406,CENTER,2025-02-18 11:07:28.091977
407,CENTER,2025-02-18 11:07:28.091977
408,CENTER,2025-02-18 11:07:28.091977
409,CENTER,2025-02-18 11:07:28.091977
410,CENTER,2025-02-18 11:07:28.091977
411,CENTER,2025-02-18 11:07:28.091977
412,CENTER,2025-02-18 11:07:28.091977
413,CENTER,2025-02-18 11:07:28.091977
414,CENTER,2025-02-18 11:07:28.091977
415,CENTER,2025-02-18 11:07:28.091977
416,CENTER,2025-02-18 11:07:28.091977
417,LEFT,2025-02-18 11:07:28.091977
418,LEFT,2025-02-18 11:07:28.091977
419,LEFT,2025-02-18 11:07:28.091977
420,LEFT,2025-02-18 11:07:28.091977
421,LEFT,2025-02-18 11:07:28.091977
422,LEFT,2025-02-18 11:07:28.091977
423,LEFT,2025-02-18 11:07:28.091977
424,LEFT,2025-02-18 11:07:28.091977
425,LEFT,2025-02-18 11:07:28.091977
426,LEFT,2025-02-18 11:07:28.091977
427,LEFT,2025-02-18 11:07:28.091977
428,LEFT,2025-02-18 11:07:28.091977
429,LEFT,2025-02-18 11:07:28.091977
430,LEFT,2025-02-18 11:07:28.091977
431,LEFT,2025-02-18 11:07:28.091977
432,LEFT,2025-02-18 11:07:28.091977
433,LEFT,2025-02-18 11:07:28.091977
434,CENTER,2025-02-18 11:07:28.091977
435,CENTER,2025-02-18 11:07:28.091977
436,CENTER,2025-02-18 11:07:28.091977
437,CENTER,2025-02-18 11:07:28.091977
438,CENTER,2025-02-18 11:07:28.091977
439,Blinking,2025-02-18 11:07:28.091977
440,CENTER,2025-02-18 11:07:28.091977
441,CENTER,2025-02-18 11:07:28.091977
442,CENTER,2025-02-18 11:07:28.091977
443,CENTER,2025-02-18 11:07:28.091977
444,Blinking,2025-02-18 11:07:28.091977
445,Blinking,2025-02-18 11:07:28.091977
446,Blinking,2025-02-18 11:07:28.091977
447,CENTER,2025-02-18 11:07:28.091977
448,CENTER,2025-02-18 11:07:28.091977
449,CENTER,2025-02-18 11:07:28.091977
450,CENTER,2025-02-18 11:07:28.091977
451,CENTER,2025-02-18 11:07:28.091977
452,CENTER,2025-02-18 11:07:28.091977
453,CENTER,2025-02-18 11:07:28.091977
454,CENTER,2025-02-18 11:07:28.091977
455,CENTER,2025-02-18 11:07:28.091977
456,CENTER,2025-02-18 11:07:28.091977
457,CENTER,2025-02-18 11:07:28.091977
458,CENTER,2025-02-18 11:07:28.091977
459,CENTER,2025-02-18 11:07:28.091977
460,CENTER,2025-02-18 11:07:28.091977
461,CENTER,2025-02-18 11:07:28.091977
462,CENTER,2025-02-18 11:07:28.091977
463,LEFT,2025-02-18 11:07:28.091977
464,LEFT,2025-02-18 11:07:28.091977
465,CENTER,2025-02-18 11:07:28.091977
466,LEFT,2025-02-18 11:07:28.091977
467,LEFT,2025-02-18 11:07:28.091977
468,LEFT,2025-02-18 11:07:28.091977
469,LEFT,2025-02-18 11:07:28.091977
470,LEFT,2025-02-18 11:07:28.091977
471,LEFT,2025-02-18 11:07:28.091977
472,LEFT,2025-02-18 11:07:28.091977
473,LEFT,2025-02-18 11:07:28.091977
