,Eye Detection,Time
310,CENTER,2025-02-18 11:05:40.215792
311,CENTER,2025-02-18 11:05:40.215792
312,CENTER,2025-02-18 11:05:40.215792
313,CENTER,2025-02-18 11:05:40.215792
314,CENTER,2025-02-18 11:05:40.215792
315,CENTER,2025-02-18 11:05:40.215792
316,CENTER,2025-02-18 11:05:40.215792
317,CENTER,2025-02-18 11:05:40.215792
318,CENTER,2025-02-18 11:05:40.215792
319,CENTER,2025-02-18 11:05:40.215792
320,CENTER,2025-02-18 11:05:40.215792
321,CENTER,2025-02-18 11:05:40.215792
322,CENTER,2025-02-18 11:05:40.215792
323,CENTER,2025-02-18 11:05:40.215792
324,RIGHT,2025-02-18 11:05:40.215792
325,CENTER,2025-02-18 11:05:40.215792
326,RIGHT,2025-02-18 11:05:40.215792
327,RIGHT,2025-02-18 11:05:40.215792
328,RIGHT,2025-02-18 11:05:40.215792
329,RIGHT,2025-02-18 11:05:40.215792
330,RIGHT,2025-02-18 11:05:40.215792
331,CENTER,2025-02-18 11:05:40.215792
332,RIGHT,2025-02-18 11:05:40.215792
333,RIGHT,2025-02-18 11:05:40.215792
334,CENTER,2025-02-18 11:05:40.215792
335,RIGHT,2025-02-18 11:05:40.215792
336,RIGHT,2025-02-18 11:05:40.215792
337,CENTER,2025-02-18 11:05:40.215792
338,CENTER,2025-02-18 11:05:40.215792
339,CENTER,2025-02-18 11:05:40.215792
340,CENTER,2025-02-18 11:05:40.215792
341,CENTER,2025-02-18 11:05:40.215792
342,CENTER,2025-02-18 11:05:40.215792
343,CENTER,2025-02-18 11:05:40.215792
344,CENTER,2025-02-18 11:05:40.215792
345,CENTER,2025-02-18 11:05:40.215792
346,CENTER,2025-02-18 11:05:40.215792
347,CENTER,2025-02-18 11:05:40.215792
348,CENTER,2025-02-18 11:05:40.215792
349,CENTER,2025-02-18 11:05:40.215792
350,CENTER,2025-02-18 11:05:40.215792
351,CENTER,2025-02-18 11:05:40.215792
352,CENTER,2025-02-18 11:05:40.215792
353,CENTER,2025-02-18 11:05:40.215792
354,CENTER,2025-02-18 11:05:40.215792
355,CENTER,2025-02-18 11:05:40.215792
356,CENTER,2025-02-18 11:05:40.215792
357,CENTER,2025-02-18 11:05:40.215792
358,CENTER,2025-02-18 11:05:40.215792
359,CENTER,2025-02-18 11:05:40.215792
360,CENTER,2025-02-18 11:05:40.215792
361,CENTER,2025-02-18 11:05:40.215792
362,CENTER,2025-02-18 11:05:40.215792
363,CENTER,2025-02-18 11:05:40.215792
364,CENTER,2025-02-18 11:05:40.215792
365,CENTER,2025-02-18 11:05:40.215792
366,CENTER,2025-02-18 11:05:40.215792
367,CENTER,2025-02-18 11:05:40.215792
368,CENTER,2025-02-18 11:05:40.215792
369,CENTER,2025-02-18 11:05:40.215792
370,CENTER,2025-02-18 11:05:40.215792
371,CENTER,2025-02-18 11:05:40.215792
372,CENTER,2025-02-18 11:05:40.215792
373,CENTER,2025-02-18 11:05:40.215792
374,CENTER,2025-02-18 11:05:40.215792
375,CENTER,2025-02-18 11:05:40.215792
376,CENTER,2025-02-18 11:05:40.215792
377,CENTER,2025-02-18 11:05:40.215792
378,CENTER,2025-02-18 11:05:40.215792
379,CENTER,2025-02-18 11:05:40.215792
380,CENTER,2025-02-18 11:05:40.215792
381,CENTER,2025-02-18 11:05:40.215792
382,CENTER,2025-02-18 11:05:40.215792
383,CENTER,2025-02-18 11:05:40.215792
384,CENTER,2025-02-18 11:05:40.215792
385,CENTER,2025-02-18 11:05:40.215792
386,CENTER,2025-02-18 11:05:40.215792
387,CENTER,2025-02-18 11:05:40.215792
388,CENTER,2025-02-18 11:05:40.215792
389,CENTER,2025-02-18 11:05:40.215792
390,LEFT,2025-02-18 11:05:40.215792
391,CENTER,2025-02-18 11:05:40.215792
392,CENTER,2025-02-18 11:05:40.215792
393,CENTER,2025-02-18 11:05:40.215792
394,CENTER,2025-02-18 11:05:40.215792
395,CENTER,2025-02-18 11:05:40.215792
396,CENTER,2025-02-18 11:05:40.215792
397,CENTER,2025-02-18 11:05:40.215792
398,CENTER,2025-02-18 11:05:40.215792
