timestamp,posture,Voice State,movement_status,Emotion Detection,temperature_C,pressure_hPa,humidity_%,light_lux,ambient_IR_K,skin_temperature_C,core_temperature_C,CCT_K,Heart Rate (bpm),rms,X,Y,Speed,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,bad_posture_streak,depth_change,Pitch (Hz),Jitter,Shimmer,WPM,Avg Sentence Length,Stutters
2025-08-13 13:56:00,poor,silent,still,sad,23.595,995.3924999999999,57.78,119.07,298.78999999999996,27.67,28.17,3368.94,101.75,0.0005272499999999999,2429.0,39.0,1000.0,0.676944762475,0.6131812781,0.191629350175,0.716288104675,0.4828213528,0.44680846482500003,-1.7365692555,0.1031068265375,0.0485342964525,78.5,0.04311503172,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:05,good,silent,still,sad,23.59,995.4024999999999,57.7475,119.07,298.78,27.665,28.165,3368.94,101.0,0.000497,2429.0,57.5,1491.6666667499999,0.698969632425,0.6253693997750001,0.199292015275,0.69386447965,0.493658356375,0.4575176239,-1.8069983125,0.0684950798775,0.0445275325325,61.5,0.013166391848,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:10,poor,silent,still,sad,23.5875,995.4475,57.92,119.07,298.78499999999997,27.665,28.165,3368.94,100.25,0.0005905,2430.25,78.25,1582.98767,0.708338633175,0.63834904135,0.2121954076,0.69255423545,0.518447190525,0.47383939475000003,-1.98372697825,0.054205194115,0.058180170135,2.5,0.0296401202675,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:15,poor,silent,still,fear,23.575,995.46,57.4825,119.07,298.78499999999997,27.68,28.18,3368.94,100.0,0.00046350000000000004,2431.5,98.25,1068.6887195,0.704815328125,0.6488035023250001,0.21718512847500002,0.7160719186,0.527579113825,0.49431534109999997,-2.01423820825,0.067268416285,0.06657888554,6.5,0.042517340195,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:20,poor,silent,still,neutral,23.5775,995.445,58.075,119.07,298.78,27.695,28.195,3368.94,100.0,0.0005395,2432.75,114.75,1101.382821,0.6959274262249999,0.641689658175,0.230472009625,0.67797639965,0.52765649555,0.46703574062500003,-1.7254789772499999,0.036286741495,0.0644567776475,10.5,0.06963520646,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:25,poor,silent,still,neutral,23.5775,995.4425,57.4275,119.07,298.78,27.695,28.195,3368.94,102.25,0.00049925,2434.75,130.0,1049.91829275,0.696115612975,0.640814587475,0.24025342987499998,0.669763371325,0.52570036055,0.452431827775,-1.7778899670000001,0.028948783875000002,0.0575158391125,14.5,0.015511775016,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:30,poor,silent,still,neutral,23.5775,995.4475,57.835,119.07,298.78,27.68,28.18,3372.145,102.5,0.000549,2435.0,147.75,1125.0,0.69723282755,0.640176892275,0.2418815717,0.67424489555,0.5258418917750001,0.455208614475,-1.91427132475,0.034068003297499996,0.056284692135,18.5,0.03302770853,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:35,poor,silent,still,neutral,23.58,995.45,57.525,119.07,298.775,27.675,28.175,3369.5625,109.75,0.00057375,2433.75,169.25,1485.982555,0.7024075537750001,0.649024471625,0.21818818525,0.7479006797000001,0.5334753841,0.493351846925,-2.30835634475,0.0988762080925,0.07317751459749999,22.5,0.087782025345,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:40,poor,silent,still,neutral,23.58,995.4425,57.305,119.07,298.75,27.66,28.16,3383.51,110.0,0.00053725,2427.5,190.5,1364.1616952499999,0.729593291875,0.6624912470500001,0.20122900232500002,0.76233886185,0.535280242575,0.500289686025,-2.35781288125,0.09984761476000001,0.06986909546,26.5,0.02943730354415,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:45,poor,silent,still,fear,23.57,995.4549999999999,58.43,119.07,298.755,27.69,28.19,3365.815,109.75,0.00060025,2421.0,207.5,1235.48950525,0.73101258275,0.662076294425,0.19358513505,0.731888726375,0.5338600427,0.4703445658,-2.1374124290000003,0.06981243193,0.07156118378250001,30.5,0.041465795040999995,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:56:50,poor,silent,still,neutral,23.560000000000002,995.46,57.46666666666667,119.07,298.73333333333335,27.69666666666667,28.19666666666667,3367.633333333333,108.0,0.0005586666666666666,2415.3333333333335,223.0,1217.274162,0.7052628994,0.6570069789666667,0.20131152870000002,0.6680451035666667,0.5278385281666668,0.45350989696666666,-1.9413713613333332,0.011038124559,0.07455131411666667,34.0,0.08533593813333333,27.5,0.0,0.0,0.0,0.0,0.0
