Emotion Detection,Time
neutral,2025-07-15 13:43:33
neutral,2025-07-15 13:43:33
neutral,2025-07-15 13:43:33
neutral,2025-07-15 13:43:33
neutral,2025-07-15 13:43:33
neutral,2025-07-15 13:43:34
neutral,2025-07-15 13:43:34
neutral,2025-07-15 13:43:34
neutral,2025-07-15 13:43:34
neutral,2025-07-15 13:43:34
neutral,2025-07-15 13:43:34
neutral,2025-07-15 13:43:34
neutral,2025-07-15 13:43:35
neutral,2025-07-15 13:43:35
neutral,2025-07-15 13:43:35
neutral,2025-07-15 13:43:35
angry,2025-07-15 13:43:35
angry,2025-07-15 13:43:35
angry,2025-07-15 13:43:35
angry,2025-07-15 13:43:35
sad,2025-07-15 13:43:36
fear,2025-07-15 13:43:36
sad,2025-07-15 13:43:36
angry,2025-07-15 13:43:38
angry,2025-07-15 13:43:38
fear,2025-07-15 13:43:39
sad,2025-07-15 13:43:41
sad,2025-07-15 13:43:41
sad,2025-07-15 13:43:41
fear,2025-07-15 13:43:43
fear,2025-07-15 13:43:43
fear,2025-07-15 13:43:44
fear,2025-07-15 13:43:44
sad,2025-07-15 13:43:45
sad,2025-07-15 13:43:45
sad,2025-07-15 13:43:45
angry,2025-07-15 13:43:51
happy,2025-07-15 13:43:52
happy,2025-07-15 13:43:53
happy,2025-07-15 13:43:53
happy,2025-07-15 13:43:53
neutral,2025-07-15 13:43:53
fear,2025-07-15 13:43:53
fear,2025-07-15 13:43:53
neutral,2025-07-15 13:43:53
fear,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
surprise,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
neutral,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
neutral,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
neutral,2025-07-15 13:43:54
neutral,2025-07-15 13:43:54
neutral,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
fear,2025-07-15 13:43:54
neutral,2025-07-15 13:43:55
neutral,2025-07-15 13:43:55
fear,2025-07-15 13:43:55
fear,2025-07-15 13:43:55
fear,2025-07-15 13:43:55
fear,2025-07-15 13:43:55
fear,2025-07-15 13:43:55
fear,2025-07-15 13:43:55
fear,2025-07-15 13:43:56
happy,2025-07-15 13:43:56
fear,2025-07-15 13:43:56
neutral,2025-07-15 13:43:57
sad,2025-07-15 13:43:57
fear,2025-07-15 13:43:57
fear,2025-07-15 13:43:57
fear,2025-07-15 13:43:57
neutral,2025-07-15 13:43:57
sad,2025-07-15 13:43:57
fear,2025-07-15 13:43:57
fear,2025-07-15 13:43:58
happy,2025-07-15 13:44:00
neutral,2025-07-15 13:44:00
happy,2025-07-15 13:44:01
happy,2025-07-15 13:44:01
happy,2025-07-15 13:44:01
angry,2025-07-15 13:44:01
fear,2025-07-15 13:44:03
fear,2025-07-15 13:44:03
angry,2025-07-15 13:44:03
angry,2025-07-15 13:44:03
neutral,2025-07-15 13:44:03
fear,2025-07-15 13:44:03
sad,2025-07-15 13:44:04
sad,2025-07-15 13:44:04
