Timestamp,X,Y,Speed
2025-08-13 13:50:42.184,2882,944,
2025-08-13 13:50:42.186,2882,944,0.0
2025-08-13 13:50:42.190,2881,944,250.0
2025-08-13 13:50:42.194,2880,944,250.0
2025-08-13 13:50:42.198,2879,944,250.0
2025-08-13 13:50:42.202,2878,944,250.0
2025-08-13 13:50:42.206,2878,944,0.0
2025-08-13 13:50:42.210,2877,944,250.0
2025-08-13 13:50:42.214,2875,944,500.0
2025-08-13 13:50:42.218,2874,944,250.0
2025-08-13 13:50:42.222,2872,944,500.0
2025-08-13 13:50:42.226,2871,944,250.0
2025-08-13 13:50:42.230,2868,944,750.0
2025-08-13 13:50:42.234,2864,945,1030.7764064044152
2025-08-13 13:50:42.238,2862,945,500.0
2025-08-13 13:50:42.242,2857,945,1250.0
2025-08-13 13:50:42.246,2854,946,790.5694150420949
2025-08-13 13:50:42.251,2849,946,1000.0
2025-08-13 13:50:42.255,2843,946,1500.0
2025-08-13 13:50:42.259,2838,946,1250.0
2025-08-13 13:50:42.261,2831,946,3500.0
2025-08-13 13:50:42.265,2822,946,2250.0
2025-08-13 13:50:42.269,2811,946,2750.0
2025-08-13 13:50:42.273,2802,946,2250.0
2025-08-13 13:50:42.277,2792,945,2512.4689052802223
2025-08-13 13:50:42.281,2782,944,2512.4689052802223
2025-08-13 13:50:42.285,2772,943,2512.4689052802223
2025-08-13 13:50:42.289,2763,942,2263.8462845343543
2025-08-13 13:50:42.292,2753,941,3349.95854037363
2025-08-13 13:50:42.296,2744,940,2263.8462845343543
2025-08-13 13:50:42.300,2736,938,2061.5528128088304
2025-08-13 13:50:42.304,2726,937,2512.4689052802223
2025-08-13 13:50:42.308,2717,935,2304.8861143232216
2025-08-13 13:50:42.312,2709,935,2000.0
2025-08-13 13:50:42.316,2700,933,2304.8861143232216
2025-08-13 13:50:42.320,2692,932,2015.5644370746372
2025-08-13 13:50:42.324,2685,931,1767.7669529663688
2025-08-13 13:50:42.328,2678,929,1820.0274723201294
2025-08-13 13:50:42.333,2672,927,1264.9110640673518
2025-08-13 13:50:42.337,2667,925,1346.2912017836259
2025-08-13 13:50:42.341,2662,923,1346.2912017836259
2025-08-13 13:50:42.345,2658,922,1030.7764064044152
2025-08-13 13:50:42.349,2656,921,559.0169943749474
2025-08-13 13:50:42.353,2654,921,500.0
2025-08-13 13:50:42.357,2654,921,0.0
2025-08-13 13:50:42.361,2654,920,250.0
2025-08-13 13:50:42.365,2653,920,250.0
2025-08-13 13:50:42.373,2653,920,0.0
2025-08-13 13:50:42.385,2652,919,117.85113019775793
2025-08-13 13:50:42.389,2651,919,250.0
2025-08-13 13:50:42.397,2651,919,0.0
2025-08-13 13:50:42.467,2651,920,14.285714285714285
2025-08-13 13:50:42.471,2650,920,250.0
2025-08-13 13:50:42.475,2650,921,250.0
2025-08-13 13:50:42.479,2650,922,250.0
2025-08-13 13:50:42.483,2650,923,250.0
2025-08-13 13:50:42.491,2650,923,0.0
2025-08-13 13:50:42.494,2650,924,333.3333333333333
2025-08-13 13:50:42.499,2649,924,200.0
2025-08-13 13:50:42.507,2649,926,250.0
2025-08-13 13:50:42.511,2649,926,0.0
2025-08-13 13:50:42.519,2648,927,176.7766952966369
2025-08-13 13:50:42.522,2648,929,666.6666666666666
2025-08-13 13:50:42.526,2648,929,0.0
2025-08-13 13:50:42.530,2648,931,500.0
2025-08-13 13:50:42.534,2647,933,559.0169943749474
2025-08-13 13:50:42.538,2647,934,250.0
2025-08-13 13:50:42.542,2647,935,250.0
2025-08-13 13:50:42.546,2647,936,250.0
2025-08-13 13:50:42.550,2646,938,559.0169943749474
2025-08-13 13:50:42.555,2645,939,282.842712474619
2025-08-13 13:50:42.558,2644,941,745.3559924999299
2025-08-13 13:50:42.562,2644,942,250.0
2025-08-13 13:50:42.566,2642,943,559.0169943749474
2025-08-13 13:50:42.570,2642,944,250.0
2025-08-13 13:50:42.574,2641,945,353.5533905932738
2025-08-13 13:50:42.578,2640,947,559.0169943749474
2025-08-13 13:50:42.582,2638,948,559.0169943749474
2025-08-13 13:50:42.586,2637,949,353.5533905932738
2025-08-13 13:50:42.590,2636,949,250.0
2025-08-13 13:50:42.594,2635,950,353.5533905932738
2025-08-13 13:50:42.598,2635,951,250.0
2025-08-13 13:50:42.602,2634,952,353.5533905932738
2025-08-13 13:50:42.606,2633,953,353.5533905932738
2025-08-13 13:50:42.614,2632,954,176.7766952966369
2025-08-13 13:50:42.622,2632,954,0.0
2025-08-13 13:50:42.809,2632,954,0.0
2025-08-13 13:50:42.820,2632,953,90.90909090909092
2025-08-13 13:50:42.871,2632,953,0.0
2025-08-13 13:50:42.883,2632,952,83.33333333333333
2025-08-13 13:50:42.891,2632,952,0.0
2025-08-13 13:50:42.899,2632,950,250.0
2025-08-13 13:50:42.903,2632,950,0.0
2025-08-13 13:50:42.910,2633,949,202.03050891044217
2025-08-13 13:50:42.914,2633,949,0.0
2025-08-13 13:50:42.918,2633,948,250.0
2025-08-13 13:50:42.922,2633,948,0.0
2025-08-13 13:50:42.930,2634,947,176.7766952966369
2025-08-13 13:50:42.934,2635,946,353.5533905932738
2025-08-13 13:50:42.942,2635,946,0.0
2025-08-13 13:50:42.946,2635,945,250.0
2025-08-13 13:50:42.954,2635,945,0.0
2025-08-13 13:50:42.962,2636,944,176.7766952966369
2025-08-13 13:50:42.978,2636,944,0.0
2025-08-13 13:50:42.994,2636,944,0.0
2025-08-13 13:50:43.097,2636,943,9.708737864077671
2025-08-13 13:50:43.768,2636,943,0.0
2025-08-13 13:50:43.770,2636,942,500.0
2025-08-13 13:50:43.774,2636,941,250.0
2025-08-13 13:50:43.779,2636,941,0.0
2025-08-13 13:50:43.783,2636,940,250.0
2025-08-13 13:50:43.787,2636,939,250.0
2025-08-13 13:50:43.791,2636,938,250.0
2025-08-13 13:50:43.795,2636,937,250.0
2025-08-13 13:50:43.799,2636,937,0.0
2025-08-13 13:50:43.803,2636,936,250.0
2025-08-13 13:50:43.807,2636,935,250.0
2025-08-13 13:50:43.811,2636,934,250.0
2025-08-13 13:50:43.815,2635,933,353.5533905932738
2025-08-13 13:50:43.819,2635,932,250.0
2025-08-13 13:50:43.823,2634,931,353.5533905932738
2025-08-13 13:50:43.827,2634,930,250.0
2025-08-13 13:50:43.831,2634,929,250.0
2025-08-13 13:50:43.835,2634,928,250.0
2025-08-13 13:50:43.839,2633,928,250.0
2025-08-13 13:50:43.841,2633,927,500.0
2025-08-13 13:50:43.853,2633,926,83.33333333333333
2025-08-13 13:50:43.857,2633,925,250.0
2025-08-13 13:50:43.861,2633,925,0.0
2025-08-13 13:50:43.865,2633,924,250.0
2025-08-13 13:50:43.869,2633,923,250.0
2025-08-13 13:50:43.873,2633,922,250.0
2025-08-13 13:50:43.877,2633,920,500.0
2025-08-13 13:50:43.881,2633,918,500.0
2025-08-13 13:50:43.885,2633,915,750.0
2025-08-13 13:50:43.889,2633,912,750.0
2025-08-13 13:50:43.893,2632,909,790.5694150420949
2025-08-13 13:50:43.897,2632,906,750.0
2025-08-13 13:50:43.900,2632,902,1333.3333333333333
2025-08-13 13:50:43.904,2632,898,1000.0
2025-08-13 13:50:43.908,2631,892,1520.690632574555
2025-08-13 13:50:43.912,2630,885,1767.7669529663688
2025-08-13 13:50:43.917,2629,877,1612.4515496597098
2025-08-13 13:50:43.921,2628,868,2263.8462845343543
2025-08-13 13:50:43.925,2627,860,2015.5644370746372
2025-08-13 13:50:43.929,2627,852,2000.0
2025-08-13 13:50:43.932,2627,844,2666.6666666666665
2025-08-13 13:50:43.937,2627,837,1400.0
2025-08-13 13:50:43.941,2627,829,2000.0
2025-08-13 13:50:43.945,2627,821,2000.0
2025-08-13 13:50:43.949,2627,813,2000.0
2025-08-13 13:50:43.953,2627,804,2250.0
2025-08-13 13:50:43.957,2627,794,2500.0
2025-08-13 13:50:43.961,2627,784,2500.0
2025-08-13 13:50:43.965,2627,774,2500.0
2025-08-13 13:50:43.969,2627,762,3000.0
2025-08-13 13:50:43.972,2627,748,4666.666666666667
2025-08-13 13:50:43.976,2627,732,4000.0
2025-08-13 13:50:43.981,2626,712,4004.9968789001573
2025-08-13 13:50:43.984,2624,694,6036.923425424945
2025-08-13 13:50:43.988,2619,665,7356.969484781081
2025-08-13 13:50:43.992,2616,639,6543.1261641512
2025-08-13 13:50:43.996,2609,610,7458.216945088149
2025-08-13 13:50:44.000,2601,580,7762.087348130012
2025-08-13 13:50:44.004,2595,556,6184.658438426491
