,Emotion Detection,Time
3007,neutral,2025-06-30 12:59:16.602143
3008,neutral,2025-06-30 12:59:16.825006
3009,neutral,2025-06-30 12:59:17.072707
3010,neutral,2025-06-30 12:59:17.329224
3011,neutral,2025-06-30 12:59:17.563012
3012,neutral,2025-06-30 12:59:17.840436
3013,neutral,2025-06-30 12:59:18.056583
3014,neutral,2025-06-30 12:59:18.291910
3015,neutral,2025-06-30 12:59:18.533032
3016,neutral,2025-06-30 12:59:18.772957
3017,neutral,2025-06-30 12:59:18.981417
3018,neutral,2025-06-30 12:59:19.198323
3019,neutral,2025-06-30 12:59:19.457577
3020,sad,2025-06-30 12:59:19.679400
3021,neutral,2025-06-30 12:59:19.952154
3022,neutral,2025-06-30 12:59:20.183467
3023,neutral,2025-06-30 12:59:20.396835
3024,neutral,2025-06-30 12:59:20.651283
3025,neutral,2025-06-30 12:59:20.903584
3026,sad,2025-06-30 12:59:21.145561
3027,neutral,2025-06-30 12:59:21.354295
3028,neutral,2025-06-30 12:59:21.604939
3029,neutral,2025-06-30 12:59:21.821486
3030,neutral,2025-06-30 12:59:22.069733
3031,neutral,2025-06-30 12:59:22.319338
3032,neutral,2025-06-30 12:59:22.523441
3033,neutral,2025-06-30 12:59:22.767575
3034,neutral,2025-06-30 12:59:23.007427
3035,neutral,2025-06-30 12:59:23.223281
3036,neutral,2025-06-30 12:59:23.430134
3037,neutral,2025-06-30 12:59:23.690219
3038,neutral,2025-06-30 12:59:23.898335
3039,neutral,2025-06-30 12:59:24.158969
3040,neutral,2025-06-30 12:59:24.397987
3041,neutral,2025-06-30 12:59:24.616706
3042,neutral,2025-06-30 12:59:24.869823
3043,neutral,2025-06-30 12:59:25.083972
3044,neutral,2025-06-30 12:59:25.301452
3045,neutral,2025-06-30 12:59:25.510711
3046,neutral,2025-06-30 12:59:25.763852
3047,neutral,2025-06-30 12:59:25.982428
3048,neutral,2025-06-30 12:59:26.250031
3049,neutral,2025-06-30 12:59:26.475234
3050,neutral,2025-06-30 12:59:26.725530
3051,neutral,2025-06-30 12:59:26.985292
3052,neutral,2025-06-30 12:59:27.209193
3053,sad,2025-06-30 12:59:27.430852
3054,neutral,2025-06-30 12:59:27.702401
3055,neutral,2025-06-30 12:59:27.909291
3056,neutral,2025-06-30 12:59:28.136398
3057,neutral,2025-06-30 12:59:28.398742
3058,neutral,2025-06-30 12:59:28.639132
3059,neutral,2025-06-30 12:59:28.830232
3060,neutral,2025-06-30 12:59:29.114919
3061,neutral,2025-06-30 12:59:29.343494
3062,neutral,2025-06-30 12:59:29.555749
3063,neutral,2025-06-30 12:59:29.839124
3064,neutral,2025-06-30 12:59:30.046981
3065,neutral,2025-06-30 12:59:30.279250
3066,neutral,2025-06-30 12:59:30.496600
3067,neutral,2025-06-30 12:59:30.733093
3068,neutral,2025-06-30 12:59:30.945342
3069,neutral,2025-06-30 12:59:31.181407
3070,neutral,2025-06-30 12:59:31.433031
3071,neutral,2025-06-30 12:59:31.666851
3072,neutral,2025-06-30 12:59:31.924411
3073,neutral,2025-06-30 12:59:32.148188
3074,neutral,2025-06-30 12:59:32.378856
3075,neutral,2025-06-30 12:59:32.620246
3076,neutral,2025-06-30 12:59:32.854472
3077,neutral,2025-06-30 12:59:33.079301
3078,neutral,2025-06-30 12:59:33.349965
3079,neutral,2025-06-30 12:59:33.568271
3080,neutral,2025-06-30 12:59:33.788947
3081,neutral,2025-06-30 12:59:34.047782
3082,neutral,2025-06-30 12:59:34.272562
3083,neutral,2025-06-30 12:59:34.506075
3084,neutral,2025-06-30 12:59:34.770404
3085,neutral,2025-06-30 12:59:35.007173
3086,neutral,2025-06-30 12:59:35.231919
3087,neutral,2025-06-30 12:59:35.482194
3088,neutral,2025-06-30 12:59:35.727646
3089,neutral,2025-06-30 12:59:35.925798
3090,neutral,2025-06-30 12:59:36.191749
3091,neutral,2025-06-30 12:59:36.418362
3092,neutral,2025-06-30 12:59:36.660677
3093,neutral,2025-06-30 12:59:36.893616
3094,neutral,2025-06-30 12:59:37.133901
3095,neutral,2025-06-30 12:59:37.407128
3096,neutral,2025-06-30 12:59:37.639643
3097,neutral,2025-06-30 12:59:37.899726
3098,neutral,2025-06-30 12:59:38.128850
3099,neutral,2025-06-30 12:59:38.428818
3100,neutral,2025-06-30 12:59:38.673797
3101,neutral,2025-06-30 12:59:38.921405
3102,neutral,2025-06-30 12:59:39.191675
3103,neutral,2025-06-30 12:59:39.422391
3104,neutral,2025-06-30 12:59:39.722955
3105,neutral,2025-06-30 12:59:39.973081
3106,neutral,2025-06-30 12:59:40.229381
3107,neutral,2025-06-30 12:59:40.502808
3108,neutral,2025-06-30 12:59:40.725465
3109,neutral,2025-06-30 12:59:40.932453
3110,neutral,2025-06-30 12:59:41.205894
3111,neutral,2025-06-30 12:59:41.423221
3112,neutral,2025-06-30 12:59:41.653624
3113,neutral,2025-06-30 12:59:41.915628
3114,neutral,2025-06-30 12:59:42.141129
3115,sad,2025-06-30 12:59:42.376422
3116,neutral,2025-06-30 12:59:42.672029
3117,neutral,2025-06-30 12:59:42.896562
3118,neutral,2025-06-30 12:59:43.100868
3119,neutral,2025-06-30 12:59:43.385797
3120,neutral,2025-06-30 12:59:43.624598
3121,neutral,2025-06-30 12:59:43.860797
3122,neutral,2025-06-30 12:59:44.102321
3123,neutral,2025-06-30 12:59:44.340037
3124,neutral,2025-06-30 12:59:44.579295
3125,neutral,2025-06-30 12:59:44.837421
3126,neutral,2025-06-30 12:59:45.075381
3127,sad,2025-06-30 12:59:45.317341
3128,neutral,2025-06-30 12:59:45.539333
3129,neutral,2025-06-30 12:59:45.814836
3130,neutral,2025-06-30 12:59:46.070655
3131,neutral,2025-06-30 12:59:46.306473
3132,neutral,2025-06-30 12:59:46.539373
3133,neutral,2025-06-30 12:59:46.807444
3134,neutral,2025-06-30 12:59:47.031282
3135,neutral,2025-06-30 12:59:47.247713
3136,neutral,2025-06-30 12:59:47.507966
3137,neutral,2025-06-30 12:59:47.761939
3138,neutral,2025-06-30 12:59:47.989333
3139,sad,2025-06-30 12:59:48.272566
3140,neutral,2025-06-30 12:59:48.511070
3141,neutral,2025-06-30 12:59:48.735201
3142,neutral,2025-06-30 12:59:49.018792
3143,neutral,2025-06-30 12:59:49.247046
3144,neutral,2025-06-30 12:59:49.454942
3145,neutral,2025-06-30 12:59:49.734619
3146,neutral,2025-06-30 12:59:49.944668
3147,neutral,2025-06-30 12:59:50.177572
3148,sad,2025-06-30 12:59:50.421933
3149,sad,2025-06-30 12:59:50.664441
3150,neutral,2025-06-30 12:59:50.874534
3151,neutral,2025-06-30 12:59:51.146929
3152,neutral,2025-06-30 12:59:51.380798
3153,neutral,2025-06-30 12:59:51.598415
3154,neutral,2025-06-30 12:59:51.874988
3155,neutral,2025-06-30 12:59:52.084458
3156,neutral,2025-06-30 12:59:52.314921
3157,neutral,2025-06-30 12:59:52.583188
3158,neutral,2025-06-30 12:59:52.812730
3159,sad,2025-06-30 12:59:53.041841
3160,neutral,2025-06-30 12:59:53.305974
3161,neutral,2025-06-30 12:59:53.540747
3162,sad,2025-06-30 12:59:53.757137
3163,neutral,2025-06-30 12:59:54.045319
3164,neutral,2025-06-30 12:59:54.274173
3165,neutral,2025-06-30 12:59:54.467899
3166,neutral,2025-06-30 12:59:54.733733
3167,neutral,2025-06-30 12:59:54.950862
3168,sad,2025-06-30 12:59:55.162541
3169,neutral,2025-06-30 12:59:55.425996
3170,neutral,2025-06-30 12:59:55.656633
3171,neutral,2025-06-30 12:59:55.905860
3172,neutral,2025-06-30 12:59:56.122778
3173,sad,2025-06-30 12:59:56.341257
3174,neutral,2025-06-30 12:59:56.588640
3175,neutral,2025-06-30 12:59:56.819751
3176,neutral,2025-06-30 12:59:57.055517
3177,neutral,2025-06-30 12:59:57.313059
3178,neutral,2025-06-30 12:59:57.546277
3179,neutral,2025-06-30 12:59:57.776476
3180,sad,2025-06-30 12:59:58.045782
3181,sad,2025-06-30 12:59:58.265783
3182,sad,2025-06-30 12:59:58.509510
3183,neutral,2025-06-30 12:59:58.731624
3184,neutral,2025-06-30 12:59:58.946884
3185,neutral,2025-06-30 12:59:59.230590
3186,sad,2025-06-30 12:59:59.455024
3187,sad,2025-06-30 12:59:59.688213
3188,neutral,2025-06-30 12:59:59.953876
3189,neutral,2025-06-30 13:00:00.197348
3190,neutral,2025-06-30 13:00:00.409866
3191,sad,2025-06-30 13:00:00.682211
3192,neutral,2025-06-30 13:00:00.927167
3193,neutral,2025-06-30 13:00:01.143586
3194,neutral,2025-06-30 13:00:01.423550
3195,neutral,2025-06-30 13:00:01.631160
3196,neutral,2025-06-30 13:00:01.904338
3197,neutral,2025-06-30 13:00:02.185992
3198,neutral,2025-06-30 13:00:02.408162
3199,neutral,2025-06-30 13:00:02.671410
3200,neutral,2025-06-30 13:00:02.882509
3201,neutral,2025-06-30 13:00:03.109001
3202,neutral,2025-06-30 13:00:03.365403
3203,sad,2025-06-30 13:00:03.619343
3204,neutral,2025-06-30 13:00:03.850590
3205,neutral,2025-06-30 13:00:04.119657
3206,neutral,2025-06-30 13:00:04.371675
3207,sad,2025-06-30 13:00:04.639549
3208,neutral,2025-06-30 13:00:04.872554
3209,neutral,2025-06-30 13:00:05.119090
3210,neutral,2025-06-30 13:00:05.349809
3211,neutral,2025-06-30 13:00:05.606406
3212,neutral,2025-06-30 13:00:05.828034
3213,neutral,2025-06-30 13:00:06.103387
3214,neutral,2025-06-30 13:00:06.337039
3215,neutral,2025-06-30 13:00:06.560367
3216,neutral,2025-06-30 13:00:06.837962
3217,neutral,2025-06-30 13:00:07.048728
3218,sad,2025-06-30 13:00:07.287262
3219,neutral,2025-06-30 13:00:07.539194
3220,neutral,2025-06-30 13:00:07.770773
3221,neutral,2025-06-30 13:00:08.062376
3222,neutral,2025-06-30 13:00:08.291996
3223,neutral,2025-06-30 13:00:08.530398
3224,neutral,2025-06-30 13:00:08.803600
3225,sad,2025-06-30 13:00:09.053210
3226,neutral,2025-06-30 13:00:09.291022
3227,neutral,2025-06-30 13:00:09.547947
3228,neutral,2025-06-30 13:00:09.781476
3229,neutral,2025-06-30 13:00:10.026223
3230,neutral,2025-06-30 13:00:10.325314
3231,neutral,2025-06-30 13:00:10.588291
3232,sad,2025-06-30 13:00:10.878414
3233,sad,2025-06-30 13:00:11.119629
3234,sad,2025-06-30 13:00:11.345455
3235,neutral,2025-06-30 13:00:11.629227
3236,neutral,2025-06-30 13:00:11.883304
3237,neutral,2025-06-30 13:00:12.165865
3238,sad,2025-06-30 13:00:12.417306
3239,neutral,2025-06-30 13:00:12.634950
3240,neutral,2025-06-30 13:00:12.894007
3241,sad,2025-06-30 13:00:13.137396
3242,sad,2025-06-30 13:00:13.372261
3243,neutral,2025-06-30 13:00:13.644078
3244,sad,2025-06-30 13:00:13.893391
3245,neutral,2025-06-30 13:00:14.121008
3246,neutral,2025-06-30 13:00:14.403772
3247,neutral,2025-06-30 13:00:14.612971
3248,neutral,2025-06-30 13:00:14.908715
3249,neutral,2025-06-30 13:00:15.143822
3250,sad,2025-06-30 13:00:15.359735
3251,neutral,2025-06-30 13:00:15.642788
3252,neutral,2025-06-30 13:00:15.860099
3253,neutral,2025-06-30 13:00:16.110954
3254,neutral,2025-06-30 13:00:16.371478
3255,neutral,2025-06-30 13:00:16.615455
3256,neutral,2025-06-30 13:00:16.839908
3257,neutral,2025-06-30 13:00:17.108435
3258,neutral,2025-06-30 13:00:17.314491
3259,neutral,2025-06-30 13:00:17.605515
3260,neutral,2025-06-30 13:00:17.830158
3261,neutral,2025-06-30 13:00:18.038527
3262,neutral,2025-06-30 13:00:18.304300
3263,neutral,2025-06-30 13:00:18.539832
3264,neutral,2025-06-30 13:00:18.787504
3265,neutral,2025-06-30 13:00:19.055605
3266,neutral,2025-06-30 13:00:19.284827
3267,neutral,2025-06-30 13:00:19.521060
3268,sad,2025-06-30 13:00:19.802542
3269,neutral,2025-06-30 13:00:20.031776
3270,neutral,2025-06-30 13:00:20.314658
3271,neutral,2025-06-30 13:00:20.536184
3272,neutral,2025-06-30 13:00:20.762013
3273,neutral,2025-06-30 13:00:21.048379
3274,neutral,2025-06-30 13:00:21.289572
3275,neutral,2025-06-30 13:00:21.541399
3276,neutral,2025-06-30 13:00:21.812747
3277,neutral,2025-06-30 13:00:22.037220
3278,neutral,2025-06-30 13:00:22.293070
3279,neutral,2025-06-30 13:00:22.551495
3280,neutral,2025-06-30 13:00:22.787225
3281,sad,2025-06-30 13:00:23.039677
3282,neutral,2025-06-30 13:00:23.297108
3283,sad,2025-06-30 13:00:23.545727
3284,neutral,2025-06-30 13:00:23.781993
3285,neutral,2025-06-30 13:00:24.005471
3286,neutral,2025-06-30 13:00:24.269309
3287,sad,2025-06-30 13:00:24.518291
3288,neutral,2025-06-30 13:00:24.749035
3289,neutral,2025-06-30 13:00:25.016205
3290,neutral,2025-06-30 13:00:25.232413
3291,neutral,2025-06-30 13:00:25.482367
3292,neutral,2025-06-30 13:00:25.758882
3293,neutral,2025-06-30 13:00:25.977608
3294,neutral,2025-06-30 13:00:26.245193
3295,neutral,2025-06-30 13:00:26.477632
3296,neutral,2025-06-30 13:00:26.701450
3297,neutral,2025-06-30 13:00:26.988039
3298,neutral,2025-06-30 13:00:27.223554
3299,neutral,2025-06-30 13:00:27.447991
3300,neutral,2025-06-30 13:00:27.704461
3301,sad,2025-06-30 13:00:27.940096
3302,neutral,2025-06-30 13:00:28.202100
3303,sad,2025-06-30 13:00:28.437466
3304,neutral,2025-06-30 13:00:28.667534
3305,neutral,2025-06-30 13:00:28.933668
3306,neutral,2025-06-30 13:00:29.180595
3307,neutral,2025-06-30 13:00:29.399345
3308,neutral,2025-06-30 13:00:29.674003
3309,neutral,2025-06-30 13:00:29.892363
3310,neutral,2025-06-30 13:00:30.135145
3311,neutral,2025-06-30 13:00:30.417584
3312,neutral,2025-06-30 13:00:30.654661
3313,neutral,2025-06-30 13:00:30.881819
3314,neutral,2025-06-30 13:00:31.139267
3315,neutral,2025-06-30 13:00:31.390359
3316,neutral,2025-06-30 13:00:31.625450
3317,neutral,2025-06-30 13:00:31.866800
3318,neutral,2025-06-30 13:00:32.098209
3319,sad,2025-06-30 13:00:32.374036
3320,neutral,2025-06-30 13:00:33.481686
3321,neutral,2025-06-30 13:00:33.735376
3322,sad,2025-06-30 13:00:33.967878
3323,neutral,2025-06-30 13:00:34.211579
3324,neutral,2025-06-30 13:00:34.427769
3325,fear,2025-06-30 13:00:34.694732
3326,sad,2025-06-30 13:00:34.916494
3327,neutral,2025-06-30 13:00:35.144798
3328,neutral,2025-06-30 13:00:35.409255
3329,neutral,2025-06-30 13:00:35.649304
3330,sad,2025-06-30 13:00:35.878034
3331,neutral,2025-06-30 13:00:36.122669
3332,neutral,2025-06-30 13:00:36.347157
3333,neutral,2025-06-30 13:00:36.647341
3334,sad,2025-06-30 13:00:36.888337
3335,fear,2025-06-30 13:00:37.162372
3336,happy,2025-06-30 13:00:37.741193
3337,fear,2025-06-30 13:00:38.098439
3338,sad,2025-06-30 13:00:38.703939
3339,fear,2025-06-30 13:00:39.050132
3340,fear,2025-06-30 13:00:39.917114
3341,fear,2025-06-30 13:00:40.256083
3342,neutral,2025-06-30 13:00:41.530617
3343,fear,2025-06-30 13:00:42.725687
3344,neutral,2025-06-30 13:00:43.042641
3345,sad,2025-06-30 13:00:43.356099
3346,sad,2025-06-30 13:00:44.096244
3347,fear,2025-06-30 13:00:45.798670
3348,happy,2025-06-30 13:00:51.473113
3349,sad,2025-06-30 13:00:52.785213
3350,sad,2025-06-30 13:00:53.099066
3351,sad,2025-06-30 13:00:53.423163
3352,sad,2025-06-30 13:00:53.900521
3353,sad,2025-06-30 13:00:54.388734
3354,sad,2025-06-30 13:00:54.835134
3355,sad,2025-06-30 13:00:55.819948
3356,sad,2025-06-30 13:00:56.107132
3357,sad,2025-06-30 13:00:56.874657
3358,fear,2025-06-30 13:00:57.471145
3359,sad,2025-06-30 13:00:58.551834
3360,surprise,2025-06-30 13:00:59.131385
3361,happy,2025-06-30 13:00:59.471735
3362,neutral,2025-06-30 13:00:59.726800
3363,neutral,2025-06-30 13:00:59.975089
3364,sad,2025-06-30 13:01:00.193821
3365,neutral,2025-06-30 13:01:00.451170
3366,neutral,2025-06-30 13:01:00.702257
3367,neutral,2025-06-30 13:01:00.915120
3368,neutral,2025-06-30 13:01:01.169474
3369,neutral,2025-06-30 13:01:01.391127
3370,neutral,2025-06-30 13:01:01.655864
3371,neutral,2025-06-30 13:01:01.882835
3372,neutral,2025-06-30 13:01:02.129456
3373,neutral,2025-06-30 13:01:02.387486
3374,neutral,2025-06-30 13:01:02.615829
3375,sad,2025-06-30 13:01:02.845824
3376,neutral,2025-06-30 13:01:03.122563
3377,neutral,2025-06-30 13:01:03.331324
3378,neutral,2025-06-30 13:01:03.577687
3379,neutral,2025-06-30 13:01:03.815379
3380,neutral,2025-06-30 13:01:04.049349
3381,neutral,2025-06-30 13:01:04.314789
3382,sad,2025-06-30 13:01:04.565780
3383,neutral,2025-06-30 13:01:04.804853
3384,neutral,2025-06-30 13:01:05.069446
3385,neutral,2025-06-30 13:01:05.295762
3386,neutral,2025-06-30 13:01:05.507556
3387,neutral,2025-06-30 13:01:05.778713
3388,neutral,2025-06-30 13:01:06.018110
3389,neutral,2025-06-30 13:01:06.275157
3390,neutral,2025-06-30 13:01:06.512813
3391,neutral,2025-06-30 13:01:06.736899
3392,neutral,2025-06-30 13:01:07.011272
3393,neutral,2025-06-30 13:01:07.253087
3394,neutral,2025-06-30 13:01:07.524983
3395,neutral,2025-06-30 13:01:07.771609
3396,neutral,2025-06-30 13:01:08.012534
3397,sad,2025-06-30 13:01:08.256495
3398,neutral,2025-06-30 13:01:08.489910
3399,neutral,2025-06-30 13:01:08.751014
3400,neutral,2025-06-30 13:01:08.988204
3401,neutral,2025-06-30 13:01:09.218002
3402,neutral,2025-06-30 13:01:09.475088
3403,sad,2025-06-30 13:01:09.689283
3404,neutral,2025-06-30 13:01:09.912552
3405,neutral,2025-06-30 13:01:10.173180
3406,neutral,2025-06-30 13:01:10.396649
3407,neutral,2025-06-30 13:01:10.640638
3408,neutral,2025-06-30 13:01:10.869196
3409,neutral,2025-06-30 13:01:11.081247
3410,neutral,2025-06-30 13:01:11.360290
3411,neutral,2025-06-30 13:01:11.577430
3412,neutral,2025-06-30 13:01:11.795691
3413,neutral,2025-06-30 13:01:12.063448
3414,neutral,2025-06-30 13:01:12.296024
3415,neutral,2025-06-30 13:01:12.577116
3416,neutral,2025-06-30 13:01:12.840127
3417,neutral,2025-06-30 13:01:13.071728
3418,neutral,2025-06-30 13:01:13.329422
3419,neutral,2025-06-30 13:01:13.577804
3420,neutral,2025-06-30 13:01:13.851023
3421,neutral,2025-06-30 13:01:14.086045
3422,neutral,2025-06-30 13:01:14.316663
3423,neutral,2025-06-30 13:01:14.598843
3424,neutral,2025-06-30 13:01:14.824681
3425,sad,2025-06-30 13:01:15.076391
3426,neutral,2025-06-30 13:01:15.321775
3427,neutral,2025-06-30 13:01:15.556838
3428,neutral,2025-06-30 13:01:15.827299
3429,neutral,2025-06-30 13:01:16.063872
3430,neutral,2025-06-30 13:01:16.275167
3431,neutral,2025-06-30 13:01:16.549747
3432,neutral,2025-06-30 13:01:16.768331
3433,neutral,2025-06-30 13:01:17.032994
3434,neutral,2025-06-30 13:01:17.253312
3435,neutral,2025-06-30 13:01:17.484910
3436,neutral,2025-06-30 13:01:17.748561
3437,neutral,2025-06-30 13:01:17.976308
3438,neutral,2025-06-30 13:01:18.253430
3439,neutral,2025-06-30 13:01:18.471510
3440,neutral,2025-06-30 13:01:18.713903
3441,neutral,2025-06-30 13:01:18.959428
3442,neutral,2025-06-30 13:01:19.212215
3443,neutral,2025-06-30 13:01:19.431871
3444,sad,2025-06-30 13:01:19.687662
3445,neutral,2025-06-30 13:01:19.928509
3446,neutral,2025-06-30 13:01:20.208781
3447,neutral,2025-06-30 13:01:20.447652
3448,neutral,2025-06-30 13:01:20.670841
3449,neutral,2025-06-30 13:01:20.951474
3450,sad,2025-06-30 13:01:21.200164
3451,neutral,2025-06-30 13:01:21.481543
3452,sad,2025-06-30 13:01:21.705905
3453,neutral,2025-06-30 13:01:21.940274
3454,neutral,2025-06-30 13:01:22.201923
3455,neutral,2025-06-30 13:01:22.448529
3456,neutral,2025-06-30 13:01:22.707753
3457,neutral,2025-06-30 13:01:22.963409
3458,neutral,2025-06-30 13:01:23.211226
3459,sad,2025-06-30 13:01:23.488374
3460,neutral,2025-06-30 13:01:23.702725
3461,neutral,2025-06-30 13:01:23.979760
3462,neutral,2025-06-30 13:01:24.221209
3463,sad,2025-06-30 13:01:24.457801
3464,neutral,2025-06-30 13:01:24.718118
3465,neutral,2025-06-30 13:01:24.955123
3466,neutral,2025-06-30 13:01:25.195541
3467,sad,2025-06-30 13:01:25.442575
3468,sad,2025-06-30 13:01:25.694146
3469,sad,2025-06-30 13:01:25.946692
3470,neutral,2025-06-30 13:01:26.196370
3471,sad,2025-06-30 13:01:26.406209
3472,sad,2025-06-30 13:01:26.680837
3473,neutral,2025-06-30 13:01:26.901849
3474,neutral,2025-06-30 13:01:27.211709
3475,neutral,2025-06-30 13:01:27.511379
3476,neutral,2025-06-30 13:01:30.182219
3477,neutral,2025-06-30 13:01:30.446069
3478,neutral,2025-06-30 13:01:30.797345
3479,neutral,2025-06-30 13:01:31.120297
3480,neutral,2025-06-30 13:01:31.408324
3481,fear,2025-06-30 13:01:31.702316
3482,neutral,2025-06-30 13:01:32.020241
3483,angry,2025-06-30 13:01:32.371673
3484,fear,2025-06-30 13:01:32.725244
3485,fear,2025-06-30 13:01:32.995320
3486,fear,2025-06-30 13:01:33.379348
3487,fear,2025-06-30 13:01:33.854461
3488,fear,2025-06-30 13:01:34.249481
3489,fear,2025-06-30 13:01:34.607158
3490,fear,2025-06-30 13:01:34.920061
3491,fear,2025-06-30 13:01:35.219755
3492,fear,2025-06-30 13:01:35.591762
3493,neutral,2025-06-30 13:01:35.908014
3494,neutral,2025-06-30 13:01:36.197841
3495,happy,2025-06-30 13:01:36.541456
3496,happy,2025-06-30 13:01:36.869731
3497,happy,2025-06-30 13:01:37.222962
3498,happy,2025-06-30 13:01:37.560744
3499,happy,2025-06-30 13:01:37.912521
3500,happy,2025-06-30 13:01:38.213252
3501,neutral,2025-06-30 13:01:38.571091
3502,neutral,2025-06-30 13:01:38.933062
3503,neutral,2025-06-30 13:01:39.252207
3504,neutral,2025-06-30 13:01:39.592639
3505,happy,2025-06-30 13:01:39.931140
3506,happy,2025-06-30 13:01:40.265740
3507,happy,2025-06-30 13:01:40.620275
3508,happy,2025-06-30 13:01:40.943151
3509,happy,2025-06-30 13:01:41.254115
3510,happy,2025-06-30 13:01:41.560373
3511,neutral,2025-06-30 13:01:41.852788
3512,fear,2025-06-30 13:01:42.244639
3513,sad,2025-06-30 13:01:42.607846
3514,sad,2025-06-30 13:01:42.970343
3515,sad,2025-06-30 13:01:43.323957
3516,neutral,2025-06-30 13:01:43.718306
3517,neutral,2025-06-30 13:01:44.094262
3518,neutral,2025-06-30 13:01:44.395493
3519,neutral,2025-06-30 13:01:44.684904
3520,neutral,2025-06-30 13:01:45.024127
3521,neutral,2025-06-30 13:01:45.345217
3522,neutral,2025-06-30 13:01:45.678438
3523,neutral,2025-06-30 13:01:46.042675
3524,neutral,2025-06-30 13:01:46.412607
3525,sad,2025-06-30 13:01:46.750231
3526,neutral,2025-06-30 13:01:47.151909
3527,neutral,2025-06-30 13:01:47.484035
3528,fear,2025-06-30 13:01:47.822290
3529,neutral,2025-06-30 13:01:48.094287
3530,neutral,2025-06-30 13:01:48.414232
3531,neutral,2025-06-30 13:01:48.726019
3532,neutral,2025-06-30 13:01:49.090971
3533,neutral,2025-06-30 13:01:49.471586
3534,neutral,2025-06-30 13:01:49.849627
3535,neutral,2025-06-30 13:01:50.204831
3536,neutral,2025-06-30 13:01:50.629290
3537,neutral,2025-06-30 13:01:50.963561
3538,neutral,2025-06-30 13:01:51.304579
3539,neutral,2025-06-30 13:01:51.640774
3540,sad,2025-06-30 13:01:52.112085
3541,neutral,2025-06-30 13:01:52.494163
3542,neutral,2025-06-30 13:01:52.838298
